# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    mod0 IS NOT NULL
# Display the fields:              objname, mod0, e_mod0, vgsr, v, e_v, f_astrom, l2, b2
# Description of each column
# objname: ------------- <NA>
#  mod0: --------------- <NA>
#  e_mod0: ------------- <NA>
#  vgsr: --------------- <NA>
#  v: ------------------ <NA>
#  e_v: ---------------- <NA>
#  f_astrom: ----------- <NA>
#  l2: ----------------- <NA>
#  b2: ----------------- <NA>
#------- ----- ------- ----- -- ---- --------- --- ---
objname  mod0  e_mod0  vgsr  v  e_v  f_astrom  l2  b2
#------- ----- ------- ----- -- ---- --------- --- ---
NSFJ235412.09+272432.3	35.25	0.03	7372.7	7195	42.4	1	107.6303081	-33.7563407
NSFJ022743.32+281037.6	35.81	0.04	10560.7	10462.8	42.5	0	147.4780381	-30.0649035
SDSSJ121438.73+121347.7	37.556	0.09	19124.8	19186.7	60	0	271.0724342	72.7846887
SDSSJ010934.78+004215.9	34.258	0.236	60030.1	59958.5	60	0	132.572918	-61.8272721
ANDROMEDA31	24.4	0.12	15.9	-198.4	1.1	0	101.1012374	-16.7340851
ANDROMEDA32	24.45	0.14	-181.3	-371.6	0.7	0	120.4850979	-11.2385514
SKHV302	24.23	0.1				1	121.7110593	-21.7657602
SKHV108	24.4	0.57				1	120.9815757	-21.2760058
[SVA2008]M33EC1	24.75	0.15	-18.7	-152	4.5	0	133.5701757	-32.1447216
ANDROMEDA33	24.49	0.18	-216.1	-326	3	0	147.8168641	-15.5202223
GHOSTS1	30.396	0.335				0	141.776889	40.4820151
IC3032	30.866	0.075	1122.5	1179.4	1.1	0	264.751723	74.0780561
M101DF1	29.02	0.12				0	101.4618602	60.0662125
M101DF3	29.07	0.085				0	101.256784	60.3938112
M101DF2	29.19	0.075				0	100.7211471	59.3482315
PGC039331	31.279	0.053	-36.8	21.5	24.3	0	271.1572376	73.7122598
SCLMMDW1	27.98	0.32				0	73.3783103	-88.8653147
SDSSJ121551.05+473256.1	30.341	0.262				0	139.4219759	68.4245776
[LLH2012]41	31.315	0.044				0	281.3581592	74.4528539
PGC5067952	41.65	0.36				2	259.9521535	43.3266727
PGC5067955	41.77	0.1				2	333.4461923	64.5613619
